PropertyID,Bedrooms,Bathrooms,Sqft_Living,Sqft_Lot,Floors,Floor_Group,Year_Built,Sqft_Above,Sqft_Basement
17834,4,2.5,2680,7178,2,2 Floors,2004,2680,0
17835,4,2.25,2440,9889,1,1 Floor,1952,1540,900
17836,4,2.5,2920,24074,2,2 Floors,1997,2920,0
17837,3,2.25,1780,9598,2,2 Floors,1985,1780,0
17838,4,2.5,2170,7275,1,1 Floor,1978,1820,350
17839,4,4.5,5550,16065,2,2 Floors,2003,3880,1670
17840,4,2.5,2060,13500,1,1 Floor,1968,1260,800
17841,3,1.5,1050,5525,1,1 Floor,1969,1050,0
17842,2,1,790,7095,1,1 Floor,1944,790,0
17843,3,1,1010,6120,1,1 Floor,1942,1010,0
17844,2,1,1040,4600,1,1 Floor,1950,1040,0
17845,4,3.5,3130,4500,2,2 Floors,2014,2060,1070
17846,2,1,900,4500,1,1 Floor,1951,900,0
17847,4,1,1470,5450,1.5,1.5 Floors,1918,1470,0
17848,4,1,1080,26114,1.5,1.5 Floors,1900,1080,0
17849,3,2.25,2440,8378,1,1 Floor,1962,1480,960
17850,4,1.75,2520,11017,1,1 Floor,1956,1320,1200
17851,4,1.75,1760,6000,1,1 Floor,1946,880,880
17852,3,2.25,1820,13362,1,1 Floor,1977,1220,600
17853,3,2.25,1820,13362,1,1 Floor,1977,1220,600
17854,4,2.5,3040,24123,2,2 Floors,1999,3040,0
17855,5,3.25,3490,23400,1,1 Floor,1957,1890,1600
17856,4,1.5,2440,8040,1,1 Floor,1950,1440,1000
17857,3,1.75,2280,3446,2,2 Floors,1949,2280,0
17858,3,2.25,1980,8000,1,1 Floor,1974,1560,420
17859,5,1.75,2360,6150,1,1 Floor,1940,1180,1180
17860,3,3.75,3890,7140,1,1 Floor,1943,2390,1500
17861,4,2.5,2300,10880,1,1 Floor,1961,1190,1110
17862,2,1,910,6490,1,1 Floor,1942,910,0
17863,3,2,1140,11620,1,1 Floor,1994,1140,0
17864,4,2.5,2390,5249,2,2 Floors,2006,2390,0
17865,3,1,1150,4945,1,1 Floor,1943,1150,0
17866,5,2,2330,8586,1,1 Floor,1961,1270,1060
17867,3,2.5,2420,9000,2,2 Floors,1987,2420,0
17868,4,1.75,960,8863,1,1 Floor,1949,580,380
17869,1,1.75,1010,10900,1,1 Floor,1968,1010,0
17870,4,2.5,2370,6000,2,2 Floors,2001,2370,0
17871,3,1.75,2880,18296,1,1 Floor,1958,1580,1300
17872,4,2.25,2400,7738,1.5,1.5 Floors,1964,2400,0
17873,5,2.5,3670,8960,1.5,1.5 Floors,1973,3670,0
17874,3,1.5,1140,15890,1,1 Floor,1985,840,300
17875,3,1.75,1410,45302,1,1 Floor,1980,1410,0
17876,6,1,1530,4305,1.5,1.5 Floors,1921,1530,0
17877,4,1.75,1720,4240,1.5,1.5 Floors,1925,1460,260
17878,3,2.5,1620,79993,1,1 Floor,1960,1620,0
17879,3,1.75,1570,4375,1,1 Floor,1940,970,600
17880,5,2.75,1990,3750,1.5,1.5 Floors,1913,1990,0
17881,2,1,930,5650,1,1 Floor,1941,930,0
17882,3,1.75,1550,7820,1,1 Floor,1981,1210,340
17883,4,1,1650,8250,1,1 Floor,1966,1650,0
17884,2,1,800,6380,1,1 Floor,1940,800,0
17885,2,1,930,6098,1,1 Floor,1919,930,0
17886,4,1.5,2550,4000,1.5,1.5 Floors,1926,1760,790
17887,2,1,720,4760,1,1 Floor,1942,720,0
17888,2,1,620,4760,1,1 Floor,1941,620,0
17889,3,2.5,2360,12164,2,2 Floors,1987,2360,0
17890,3,1.75,1760,8400,1,1 Floor,1960,1460,300
17891,3,1.75,2100,29735,1,1 Floor,1957,1080,1020
17892,5,2.25,2480,12070,2,2 Floors,1978,2480,0
17893,3,1,1040,6860,2,2 Floors,1942,1040,0
17894,3,2.5,1656,108900,1,1 Floor,1985,1656,0
17895,4,2,2090,3610,1.5,1.5 Floors,1927,1790,300
17896,6,2.75,2520,54160,2,2 Floors,1954,2520,0
17897,2,1,700,4000,1,1 Floor,1943,700,0
17898,4,3.25,4030,36762,2,2 Floors,1988,4030,0
17899,2,1,760,7114,1,1 Floor,1946,760,0
17900,4,5.25,6500,14986,2,2 Floors,2001,5180,1320
17901,3,2,1840,6000,2,2 Floors,1946,1720,120
17902,3,2,1090,7350,1,1 Floor,1990,1090,0
17903,4,2.5,2980,13341,1.5,1.5 Floors,1928,1800,1180
17904,4,2.25,1900,8272,1,1 Floor,1966,1460,440
17905,4,2.5,2790,15653,2,2 Floors,1964,2790,0
17906,2,1,1280,5026,1,1 Floor,1951,1020,260
17907,3,1,1510,15022,1,1 Floor,1962,1510,0
17908,1,1,920,8282,1.5,1.5 Floors,1944,920,0
17909,2,1,700,8120,1,1 Floor,1927,700,0
17910,2,1.75,1980,44550,2,2 Floors,1977,1280,700
17911,3,1,1440,4300,1.5,1.5 Floors,1929,1440,0
17912,4,4,2740,8250,2,2 Floors,1990,2740,0
17913,2,1,1400,8220,1,1 Floor,1949,1400,0
17914,3,1.75,2270,7156,1,1 Floor,1948,1370,900
17915,3,2.25,1310,12825,1,1 Floor,1950,1310,0
17916,3,1.75,1680,7455,1,1 Floor,1968,1680,0
17917,3,2.25,2260,13209,1,1 Floor,1977,2260,0
17918,3,2.25,1350,980,2,2 Floors,2007,1050,300
17919,2,1.5,1820,8867,2,2 Floors,1921,1820,0
17920,3,3.5,3380,3333,3,2.5+ Floors,2008,2800,580
17921,4,1.75,2140,49658,1,1 Floor,1959,2140,0
17922,4,2.5,2430,3249,2,2 Floors,2010,2430,0
17923,2,1,940,6000,1,1 Floor,1943,940,0
17924,3,1.5,2070,5386,1,1 Floor,1948,1140,930
17925,4,1,1510,1501,1.5,1.5 Floors,1906,1510,0
17926,4,1.75,2550,39460,1,1 Floor,1982,1890,660
17927,2,1,700,5940,1,1 Floor,1948,700,0
17928,3,1,1150,3090,1,1 Floor,1910,1150,0
17929,3,2.5,2340,3466,2,2 Floors,2004,2340,0
17930,3,3.25,1510,1245,3,2.5+ Floors,2007,1510,0
17931,3,2,2070,9600,1,1 Floor,1946,1590,480
17932,2,1,1150,5000,1,1 Floor,1924,1050,100
17933,4,2.75,2190,2867,1.5,1.5 Floors,1929,1470,720
17934,4,1.75,1980,9000,1,1 Floor,1978,1480,500
17935,3,1,960,7200,1,1 Floor,1958,960,0
17936,3,1.75,2180,6120,1,1 Floor,1949,1380,800
17937,4,2.5,2560,43560,2,2 Floors,1989,2560,0
17938,4,2.25,2270,11997,1,1 Floor,1959,1540,730
17939,5,2.75,3550,9600,2,2 Floors,1960,3550,0
17940,3,2,1330,5632,1,1 Floor,1988,1330,0
17941,4,2.5,2110,6360,2,2 Floors,1988,2110,0
17942,4,3.25,3470,11843,1,1 Floor,1989,2270,1200
17943,4,3,1550,3350,1,1 Floor,1918,860,690
17944,2,1,570,81893,1,1 Floor,1936,570,0
17945,3,2.5,2030,1800,3,2.5+ Floors,2013,2030,0
17946,3,2,1500,11233,1,1 Floor,1987,1500,0
17947,2,1,920,7688,1,1 Floor,1955,920,0
17948,3,1,1470,8200,1,1 Floor,1953,1040,430
17949,2,1,1150,3775,1,1 Floor,1917,1150,0
17950,4,3,4180,35169,2,2 Floors,1986,4180,0
17951,3,1.75,1690,3449,1,1 Floor,1987,1690,0
17952,4,2.75,2150,9915,1,1 Floor,1976,1240,910
17953,3,3.25,2330,4000,1,1 Floor,1964,1730,600
17954,4,2,2680,13680,2,2 Floors,1943,2350,330
17955,3,2.5,1740,2226,2,2 Floors,2008,1320,420
17956,2,1.75,1320,3420,1,1 Floor,1955,1080,240
17957,4,3.5,3150,5500,2,2 Floors,2014,3150,0
17958,4,3,2480,9238,1,1 Floor,1913,2050,430
17959,4,3,3330,4000,1,1 Floor,1958,1790,1540
17960,3,1,1010,6400,1,1 Floor,1971,1010,0
17961,6,3.25,4920,20590,1,1 Floor,1960,2730,2190
17962,4,1.75,1570,18730,1,1 Floor,1960,1200,370
17963,5,3.75,3580,14275,2,2 Floors,1999,3190,390
17964,3,1.75,2220,17568,1,1 Floor,1967,2220,0
17965,3,1.5,1010,10350,1,1 Floor,1969,1010,0
17966,2,1,1440,7808,1,1 Floor,1949,860,580
17967,3,1,1230,7492,1,1 Floor,1955,1230,0
17968,3,1.75,1710,7350,1,1 Floor,1981,1280,430
17969,3,3,2390,8993,2,2 Floors,1988,1680,710
17970,3,2.75,2840,39324,1,1 Floor,1988,2200,640
17971,4,2.5,2300,7989,2,2 Floors,1990,2300,0
17972,5,3,2270,5001,1,1 Floor,1989,1360,910
17973,3,2.5,2290,6302,2,2 Floors,1997,2290,0
17974,4,1,1330,9715,1,1 Floor,1957,970,360
17975,3,1,1200,10703,1.5,1.5 Floors,1918,1200,0
17976,3,2.25,2160,6527,2,2 Floors,1987,1580,580
17977,3,1,1120,10500,1,1 Floor,1966,1120,0
17978,4,2.5,2090,11645,1,1 Floor,1962,1200,890
17979,3,3.25,1470,1152,3,2.5+ Floors,2003,1470,0
17980,3,1.75,2270,10136,2,2 Floors,1979,2270,0
17981,4,3.75,4100,22798,1.5,1.5 Floors,1934,2540,1560
17982,3,1.75,1440,4025,1,1 Floor,1917,720,720
17983,3,1.5,1200,4800,1,1 Floor,1962,1200,0
17984,3,1.75,1720,10710,1,1 Floor,1957,860,860
17985,1,0.75,930,6600,1,1 Floor,1924,930,0
17986,4,2.5,2400,8038,2,2 Floors,2002,2400,0
17987,4,2.5,1960,11798,2,2 Floors,1999,1960,0
17988,4,1.75,1890,9205,1,1 Floor,1964,1260,630
17989,3,2.25,1590,3056,2,2 Floors,2001,1590,0
17990,4,2.5,2590,9354,2,2 Floors,1993,2590,0
17991,3,1,860,1664,1.5,1.5 Floors,1927,860,0
17992,3,2.5,1270,2509,2,2 Floors,2004,1270,0
17993,2,2.25,1130,2191,2,2 Floors,2010,1130,0
17994,3,2.5,1860,15457,2,2 Floors,1997,1860,0
17995,2,1,1802,11225,1,1 Floor,1961,1802,0
17996,5,3,4480,5000,2.5,2.5+ Floors,1902,3420,1060
17997,2,1,1310,7128,1,1 Floor,1980,940,370
17998,3,2.5,2320,32772,2,2 Floors,1992,2320,0
17999,2,1,1130,12500,1,1 Floor,1953,1130,0
18000,3,2.5,2180,11100,1,1 Floor,1983,1230,950
18001,3,1.5,1830,12233,1.5,1.5 Floors,1930,1830,0
18002,3,2.75,2340,12282,1,1 Floor,1978,1470,870
18003,3,2.5,2830,3750,3,2.5+ Floors,2014,2830,0
18004,3,1,1610,7680,1,1 Floor,1956,900,710
18005,5,2.75,2410,19447,2,2 Floors,1968,2290,120
18006,4,2.75,2660,9547,1,1 Floor,1968,1930,730
18007,3,1,1030,5350,1,1 Floor,1924,1030,0
18008,3,4,1390,1569,2,2 Floors,2006,1150,240
18009,3,1.75,1580,8775,1,1 Floor,1942,1220,360
18010,3,2.75,2330,4780,2,2 Floors,1930,1730,600
18011,3,3.25,1540,704,3,2.5+ Floors,2011,1540,0
18012,3,1,1570,4000,2,2 Floors,1908,1570,0
18013,4,3,2940,5763,1,1 Floor,1955,1640,1300
18014,3,0.75,1240,7200,1,1 Floor,1947,1240,0
18015,3,1,1410,7419,1,1 Floor,1969,1050,360
18016,4,2.5,2190,9880,1,1 Floor,1979,1410,780
18017,3,2.5,3040,6255,2,2 Floors,1999,3040,0
18018,4,1.75,1860,9364,1,1 Floor,1953,1080,780
18019,3,2.5,1690,7460,1,1 Floor,1997,870,820
18020,3,2.75,1900,16117,1,1 Floor,1958,1900,0
18021,3,2.5,1600,7982,2,2 Floors,1993,1600,0
18022,6,3,2530,9000,1,1 Floor,1978,2530,0
18023,3,2.25,1860,1558,3,2.5+ Floors,2014,1860,0
18024,3,2.25,2390,4590,2,2 Floors,1941,2090,300
18025,4,2.5,3100,8529,2,2 Floors,1990,3100,0
18026,5,2.25,2650,9140,1,1 Floor,1965,1350,1300
18027,3,2,1520,5000,1.5,1.5 Floors,1945,1140,380
18028,2,1,1510,4000,1,1 Floor,1924,930,580
18029,4,1.75,1960,7950,1,1 Floor,1967,1960,0
18030,4,2.75,2270,7375,1,1 Floor,1973,1290,980
18031,2,1,910,6282,1,1 Floor,1939,910,0
18032,4,2.5,2100,8220,1,1 Floor,1975,1300,800
18033,3,1,1000,8512,1,1 Floor,1991,1000,0
18034,4,2.75,2760,18306,1,1 Floor,1978,1630,1130
18035,4,2.5,2840,11044,2,2 Floors,2001,2840,0
18036,3,2.5,1860,5321,2,2 Floors,2000,1860,0
18037,4,2.25,1920,9660,1,1 Floor,1968,1920,0
18038,2,0.75,840,40642,1,1 Floor,1937,840,0
18039,3,1.5,2390,32109,1,1 Floor,1975,2390,0
18040,4,2.5,2100,8501,2,2 Floors,1993,2100,0
18041,4,3,2430,7163,2,2 Floors,2003,2430,0
18042,3,2,1880,4000,1,1 Floor,1950,1280,600
18043,3,1.75,1350,9000,1,1 Floor,1987,1350,0
18044,2,2,2160,35183,1,1 Floor,1985,2160,0
18045,3,1.75,1430,13399,1,1 Floor,1946,900,530
18046,5,1.75,2840,12870,2,2 Floors,1925,2840,0
18047,3,0.75,2510,20000,2,2 Floors,1961,2510,0
18048,3,1,1690,20063,1.5,1.5 Floors,1913,1690,0
18049,2,2,1930,5479,1,1 Floor,2005,1930,0
18050,2,1,720,4920,1,1 Floor,1941,720,0
18051,4,2.5,2990,16809,2,2 Floors,1990,2990,0
18052,5,1.75,2300,6720,2,2 Floors,1905,2300,0
18053,1,1,460,4120,1,1 Floor,1937,460,0
18054,2,1.75,1240,4120,1,1 Floor,1906,890,350
18055,4,2.5,1900,15123,2,2 Floors,1995,1900,0
18056,3,1.75,2120,9146,1,1 Floor,1981,1260,860
18057,4,2.5,2440,5737,2,2 Floors,1929,1700,740
18058,4,2.25,3300,15375,1.5,1.5 Floors,1933,2820,480
18059,2,1,1180,10200,1,1 Floor,1955,1180,0
18060,1,1,520,4800,1,1 Floor,1930,520,0
18061,2,1.75,2070,23160,1,1 Floor,1946,1260,810
18062,5,2.5,2250,7945,1,1 Floor,1977,1360,890
18063,3,2.5,2050,5694,2,2 Floors,2004,2050,0
18064,4,1.5,1310,137214,1.5,1.5 Floors,1926,1310,0
18065,3,1.5,1250,9484,1,1 Floor,1969,1250,0
18066,4,2.5,2130,9100,1,1 Floor,1978,1290,840
18067,3,2,2250,8800,1,1 Floor,1925,1250,1000
18068,4,2,1880,3840,1,1 Floor,1904,970,910
18069,3,1,1520,10798,1,1 Floor,1953,1520,0
18070,4,3.5,4010,9654,2,2 Floors,2007,4010,0
18071,2,1.75,1660,5581,1,1 Floor,2005,1660,0
18072,3,2.25,3400,10000,2,2 Floors,1983,3400,0
18073,2,1.75,2320,6755,1,1 Floor,1946,1380,940
18074,5,3.25,3740,11536,2,2 Floors,1984,2540,1200
18075,4,1.5,1810,9000,1.5,1.5 Floors,1960,1810,0
18076,2,2.25,3170,3000,2,2 Floors,1900,1990,1180
18077,3,1.75,1680,8610,1,1 Floor,1969,1290,390
18078,2,1,930,3100,1,1 Floor,1911,930,0
18079,3,2.5,2390,8000,2,2 Floors,1995,2390,0
18080,4,2.5,2680,3626,1.5,1.5 Floors,1928,1680,1000
18081,4,1.75,1790,10186,1,1 Floor,1965,1790,0
18082,4,3,1680,6003,1,1 Floor,1997,1150,530
18083,3,1.75,1570,2600,1.5,1.5 Floors,1931,1570,0
18084,3,1,2230,3200,2,2 Floors,1918,1630,600
18085,4,2,1260,8400,1,1 Floor,1991,1260,0
18086,3,2,1790,11430,1,1 Floor,1985,1190,600
18087,3,2.5,2440,7419,1,1 Floor,1961,1520,920
18088,4,2.25,2410,4000,2,2 Floors,1910,1650,760
18089,4,2.5,1780,2992,2,2 Floors,2003,1780,0
18090,3,2.5,1900,5194,2,2 Floors,2004,1900,0
18091,2,1,960,8450,1,1 Floor,1950,960,0
18092,3,1.75,1640,11730,1,1 Floor,1967,1640,0
18093,2,1,850,5000,1,1 Floor,1976,850,0
18094,3,2.75,2150,6576,1,1 Floor,1926,1900,250
18095,4,2.5,2780,3969,2,2 Floors,2005,2780,0
18096,3,1,1030,4958,1,1 Floor,1952,1030,0
18097,3,1.75,1930,7267,1,1 Floor,1977,1330,600
18098,3,2.5,2080,9612,1,1 Floor,1940,1700,380
18099,4,2.5,3520,9901,2,2 Floors,1998,3520,0
18100,2,1,890,8100,1,1 Floor,1942,890,0
18101,3,1.75,1640,3400,1,1 Floor,1926,930,710
18102,5,3.25,4860,23723,2,2 Floors,1989,3820,1040
18103,3,1,1040,5000,1,1 Floor,1959,1040,0
18104,4,2.5,2820,4174,2,2 Floors,2004,2820,0
18105,2,2.5,1320,48787,1,1 Floor,2004,1320,0
18106,3,2.5,2590,7237,2,2 Floors,2004,2590,0
18107,3,2.25,1540,5449,1,1 Floor,1989,1180,360
18108,3,1,960,7218,1,1 Floor,1969,960,0
18109,3,2.5,1190,8175,1,1 Floor,1986,1190,0
18110,4,2.5,2770,9532,2,2 Floors,1988,2770,0
18111,3,1.75,1060,8100,2,2 Floors,1983,1060,0
18112,5,3.25,4010,12110,2,2 Floors,2003,4010,0
18113,3,2,1140,7078,1,1 Floor,1991,1140,0
18114,4,1,1910,16320,1.5,1.5 Floors,1934,1910,0
18115,4,2.5,2340,8955,2,2 Floors,1990,2340,0
18116,2,1.75,1170,2400,1,1 Floor,1903,740,430
18117,3,1,1290,9526,1.5,1.5 Floors,1961,1290,0
18118,3,2.5,1810,1658,3,2.5+ Floors,1998,1810,0
18119,3,2.5,1820,5280,1,1 Floor,1949,910,910
18120,4,1.5,2220,12385,1,1 Floor,1978,1270,950
18121,3,3.75,3830,219106,2,2 Floors,1977,3830,0
18122,4,2.5,2920,7700,2,2 Floors,2003,2920,0
18123,4,2.5,2630,6100,2,2 Floors,2004,2630,0
18124,3,1.75,1320,10416,1,1 Floor,1996,1320,0
18125,3,2,1400,8640,1,1 Floor,1968,1400,0
18126,3,2.5,1600,3580,2,2 Floors,2000,1600,0
18127,3,2.5,1490,8005,1,1 Floor,1976,1090,400
18128,2,2.5,2170,6750,1,1 Floor,2012,2170,0
18129,3,3.25,1280,1730,2,2 Floors,2005,1090,190
18130,3,2,1620,9566,1,1 Floor,1968,1620,0
18131,3,2.5,2630,10100,1,1 Floor,1967,1580,1050
18132,3,1.5,1240,8738,1,1 Floor,1959,1240,0
18133,3,1.75,1300,2580,1,1 Floor,1919,820,480
18134,3,1.75,2430,14607,1,1 Floor,1949,1230,1200
18135,4,1.5,1890,7540,1,1 Floor,1967,1890,0
18136,3,2.25,1890,12236,1,1 Floor,1978,1890,0
18137,3,1.5,2440,7200,1,1 Floor,1949,2440,0
18138,3,2.25,1780,7280,1,1 Floor,1972,1340,440
18139,4,2.75,2830,13059,2,2 Floors,1998,2830,0
18140,4,2,2490,4700,1,1 Floor,1952,1690,800
18141,4,2.5,1560,12220,1.5,1.5 Floors,1965,1560,0
18142,3,2.5,1980,4500,2,2 Floors,2012,1980,0
18143,3,2.5,2070,39768,2,2 Floors,1988,2070,0
18144,3,1.75,1490,11360,1,1 Floor,1975,1490,0
18145,4,3.5,3090,4060,2,2 Floors,1992,2420,670
18146,3,2.25,1580,8659,1,1 Floor,1961,1220,360
18147,5,4.5,5190,23716,2,2 Floors,1987,3390,1800
18148,3,2.75,2692,6197,2,2 Floors,2007,2692,0
18149,3,2.5,1740,3690,2,2 Floors,2000,1740,0
18150,3,2,1940,3800,1,1 Floor,1927,1050,890
18151,4,2.5,2150,5100,1.5,1.5 Floors,1991,1290,860
18152,3,1.5,1320,8000,1,1 Floor,1957,1320,0
18153,4,2.5,3360,40471,2,2 Floors,1994,3360,0
18154,3,1.75,1850,9655,1,1 Floor,1959,1100,750
18155,4,2.25,2880,8882,2,2 Floors,1965,2480,400
18156,6,2.5,2420,11662,1,1 Floor,1965,1420,1000
18157,3,1,2020,4120,1.5,1.5 Floors,1929,1520,500
18158,5,2,2280,19000,1.5,1.5 Floors,1924,2280,0
18159,4,2.5,3010,46173,2,2 Floors,1996,3010,0
18160,4,2.25,2550,9736,1,1 Floor,1967,2550,0
18161,4,2,1540,5110,1,1 Floor,1957,1540,0
18162,3,2.25,2280,6150,2,2 Floors,1984,2280,0
18163,4,2.5,2450,6941,2,2 Floors,2006,2450,0
18164,5,2.5,2950,5500,1.5,1.5 Floors,1918,1720,1230
18165,1,1,690,1950,1,1 Floor,1928,690,0
18166,1,1,800,2480,1,1 Floor,1919,800,0
18167,2,1,1470,25661,1.5,1.5 Floors,1932,1470,0
18168,3,2.25,1840,11403,2,2 Floors,1993,1840,0
18169,3,1,1170,9730,1,1 Floor,1968,1170,0
18170,5,1.75,2344,4800,1.5,1.5 Floors,1921,1544,800
18171,1,1,1230,3774,1,1 Floor,1924,830,400
18172,3,1.75,1150,13278,1,1 Floor,1966,1150,0
18173,3,1,1140,10477,1,1 Floor,1942,1140,0
18174,3,1,1660,5100,1,1 Floor,1957,1260,400
18175,3,1,1080,4120,1,1 Floor,1919,980,100
18176,4,2,1720,4000,1,1 Floor,1950,1420,300
18177,2,1,590,8717,1,1 Floor,1953,590,0
18178,3,3.25,1290,1230,2,2 Floors,2008,1090,200
18179,3,1.5,1480,21320,1,1 Floor,1967,1480,0
18180,4,2.5,2600,118666,1,1 Floor,1981,1400,1200
18181,3,2.5,2040,10086,2,2 Floors,1987,2040,0
18182,3,1,970,7854,1,1 Floor,1980,970,0
18183,6,3,2620,4350,1,1 Floor,1957,1760,860
18184,4,3.5,4560,41636,2,2 Floors,1995,4170,390
18185,3,1.75,1750,14400,1,1 Floor,1951,1750,0
18186,4,3.5,3620,6499,2.5,2.5+ Floors,2003,3620,0
18187,3,2,1660,7509,1,1 Floor,2002,1660,0
18188,4,1,1360,6000,1,1 Floor,1944,1020,340
18189,3,2.5,2044,5610,2,2 Floors,1996,2044,0
18190,5,3,2370,6000,1.5,1.5 Floors,1926,1340,1030
18191,3,2,1170,3868,1.5,1.5 Floors,1925,1170,0
18192,3,1,1660,7210,1,1 Floor,1963,1100,560
18193,4,1,2020,18150,1,1 Floor,1955,2020,0
18194,3,2.5,2530,8116,2,2 Floors,2001,2530,0
18195,2,1,870,5635,1,1 Floor,1948,870,0
18196,5,3,3670,9600,1,1 Floor,1955,1980,1690
18197,5,3.5,3180,14000,2,2 Floors,1997,3180,0
18198,2,1.5,1870,12960,1.5,1.5 Floors,1926,1350,520
18199,3,2.5,1940,5660,2,2 Floors,2001,1940,0
18200,3,3.25,4220,41300,1,1 Floor,1958,2460,1760
18201,5,4.5,4820,13165,2,2 Floors,1990,3950,870
18202,3,2,2400,217800,2,2 Floors,1975,1590,810
18203,3,2.25,2930,6000,2,2 Floors,2000,1920,1010
18204,2,1,800,3000,1,1 Floor,1904,800,0
18205,3,3.25,2200,4800,2,2 Floors,1943,1910,290
18206,3,2.5,2400,9701,1,1 Floor,1990,2400,0
18207,5,3.25,5570,9600,2,2 Floors,1952,3860,1710
18208,3,3.25,1980,2850,3,2.5+ Floors,1987,1980,0
18209,3,2.25,3530,17450,1,1 Floor,1930,1840,1690
18210,4,2.5,3430,35120,2,2 Floors,1984,3430,0
18211,3,2.5,1720,3676,2,2 Floors,1992,1720,0
18212,3,1.5,1930,11092,1,1 Floor,1983,1500,430
18213,4,1.75,2140,159865,1,1 Floor,1960,1140,1000
18214,3,1.75,1110,9012,1,1 Floor,1966,1110,0
18215,3,1.75,1970,8200,1,1 Floor,1964,1270,700
18216,3,2.5,1630,2844,2,2 Floors,2003,1630,0
18217,5,2.25,2520,49222,2,2 Floors,1978,2520,0
18218,4,2.25,2270,9464,1.5,1.5 Floors,1940,1520,750
18219,3,2.5,1212,1174,3,2.5+ Floors,2004,1212,0
18220,4,2,1890,8362,1,1 Floor,1966,1890,0
18221,3,2.25,1370,6600,2,2 Floors,1993,1370,0
18222,3,2.5,1770,7336,2,2 Floors,1996,1770,0
18223,3,2.5,1710,1664,2,2 Floors,2003,1300,410
18224,2,1,1190,6967,1,1 Floor,1946,1190,0
18225,3,2,1690,16061,1,1 Floor,1984,1690,0
18226,4,1.75,1680,7800,1,1 Floor,1966,1330,350
18227,3,3.25,4340,4947,2,2 Floors,1993,3060,1280
18228,3,2.25,2040,435600,2,2 Floors,1983,2040,0
18229,2,1,1110,26051,1,1 Floor,1951,1110,0
18230,5,2,2040,6180,2,2 Floors,1908,2040,0
18231,4,1.5,1920,11595,1,1 Floor,1962,1920,0
18232,3,1.5,1330,9548,1,1 Floor,1967,1330,0
18233,4,1,1630,2566,1.5,1.5 Floors,1921,1630,0
18234,3,1,1520,9030,1,1 Floor,1956,1520,0
18235,3,1,1520,9030,1,1 Floor,1956,1520,0
18236,3,1.5,1340,7725,1,1 Floor,1967,1340,0
18237,3,1.75,2500,8289,1,1 Floor,1958,1250,1250
18238,3,2,1460,3600,2,2 Floors,1902,1460,0
18239,4,2.25,3140,12150,2,2 Floors,1979,3140,0
18240,3,1.75,2150,4333,1,1 Floor,1956,1200,950
18241,4,2.5,3140,32336,1.5,1.5 Floors,1995,3140,0
18242,3,2.5,2310,53578,1,1 Floor,1981,1340,970
18243,2,1,710,4800,1,1 Floor,1950,710,0
18244,3,1,1460,7200,1,1 Floor,1906,1260,200
18245,2,2.75,730,5000,1,1 Floor,1929,730,0
18246,3,2.5,1440,3840,2,2 Floors,2001,1440,0
18247,3,2,1130,16875,1,1 Floor,1947,1130,0
18248,3,2.25,1810,8262,2,2 Floors,1981,1810,0
18249,3,2.5,2710,18480,2,2 Floors,1978,2000,710
18250,4,2.5,2740,8336,2,2 Floors,1990,2740,0
18251,3,2.5,1690,4088,2,2 Floors,2004,1690,0
18252,3,2.5,1470,4675,2,2 Floors,1999,1470,0
18253,3,2.5,2830,9972,2,2 Floors,2006,2830,0
18254,3,1,1410,9704,1,1 Floor,1983,1140,270
18255,3,2.5,2170,11745,1,1 Floor,1967,1410,760
18256,3,2.25,1340,4080,1.5,1.5 Floors,1907,1170,170
18257,3,3,2480,5500,2,2 Floors,1950,1730,750
18258,3,2.75,1990,31200,1,1 Floor,1986,1990,0
18259,4,2.75,2240,7200,1,1 Floor,1967,1140,1100
18260,4,2.5,2990,8913,2,2 Floors,1991,2990,0
18261,6,1.75,2120,3801,1.5,1.5 Floors,1925,1220,900
18262,4,2.25,2920,46355,2,2 Floors,1998,2920,0
18263,4,1.75,1700,6000,1,1 Floor,1967,1700,0
18264,2,2.5,1620,14467,2,2 Floors,1981,1620,0
18265,2,1,760,4000,1,1 Floor,1944,760,0
18266,3,1,1230,6000,1,1 Floor,1967,1230,0
18267,5,3.75,4960,13990,2,2 Floors,2001,3760,1200
18268,4,2.5,2030,11375,1,1 Floor,1969,1330,700
18269,3,2.25,1830,11331,1,1 Floor,1965,1250,580
18270,2,1,970,2700,1,1 Floor,1926,770,200
18271,2,1,1000,4179,1,1 Floor,1914,1000,0
18272,2,1,750,6480,1,1 Floor,1943,750,0
18273,4,2.5,2620,16200,1,1 Floor,1950,1570,1050
18274,4,1.5,2220,9496,1,1 Floor,1954,1490,730
18275,5,1.75,3000,6000,1,1 Floor,1958,1500,1500
18276,1,1,1060,54846,1,1 Floor,1935,1060,0
18277,4,2.5,1980,5400,2,2 Floors,1998,1980,0
18278,4,1,1600,5500,1.5,1.5 Floors,1946,1600,0
18279,4,2.25,2000,9000,1,1 Floor,1978,2000,0
18280,3,1.5,1310,1266,2,2 Floors,2002,1120,190
18281,3,1,1120,8549,1,1 Floor,1952,1120,0
18282,3,2.5,3320,11875,1,1 Floor,1979,3320,0
18283,3,2.5,2370,9102,2,2 Floors,1990,2370,0
18284,2,1.5,830,1241,2,2 Floors,2005,830,0
18285,3,1,940,7913,1,1 Floor,1948,940,0
18286,4,2.5,2250,50155,2,2 Floors,1998,2250,0
18287,3,2.25,2020,3600,2,2 Floors,1998,2020,0
